00:10,3
00:30,3
00:40,1
01:00,1
01:20,2
01:50,3
02:40,3
04:50,4
05:50,1
06:10,3
06:30,1
06:45,2
07:10,1
07:50,2
08:50,1
09:00,1
09:10,1
10:10,1
10:20,1
10:55,1
11:30,1
11:50,1
12:50,1
13:00,1
14:40,1
14:50,1
15:15,1
15:40,1
16:00,1
17:10,2
17:20,1
17:35,1
17:50,2
18:10,1
19:05,1
20:40,1
21:15,1
21:30,1
21:40,3
21:55,1
22:10,1
22:30,1
22:30,1
23:00,1
23:40,2
23:50,1
25:05,1
25:30,2
25:50,1
26:00,1
26:40,1
28:00,1
28:15,2
28:25,1
28:40,1
